id,especie,raca,idade_anos,sexo,hemoglobina,hematocrito,leucocitos,glicose,ureia,creatinina,alt,albumina,febre,apatia,perda_peso,vomito,diarreia,tosse,letargia,feridas_cutaneas,poliuria,polidipsia,diagnostico
VET0052,Felina,Maine Coon,12.5,F,12.39,42.69,6.52,502.51,62.47,1.69,24.8,3.31,0,0,1,0,0,0,0,0,1,0,Diabetes Mellitus
VET0053,Felina,Persa,15.4,F,12.25,39.41,8.76,300.84,50.24,1.02,36.86,3.44,0,0,1,1,1,0,1,0,1,1,Diabetes Mellitus
VET0054,Felina,SRD,7.8,F,11.56,35.21,22.59,278.61,71.86,1.66,43.76,3.06,0,1,1,1,0,0,0,0,1,1,Diabetes Mellitus
VET0055,Felina,Maine Coon,3.9,F,12.45,37.96,20.03,315.62,29.83,1.78,31.3,2.89,0,1,1,0,0,0,0,1,1,1,Diabetes Mellitus
VET0056,Felina,Labrador,10.9,F,9.62,38.53,7.18,447.55,40.69,1.2,30.32,3.62,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0057,Felina,Siamês,21.3,F,12.42,39.6,13.55,276.01,59.11,1.12,42.47,3.65,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0058,Felina,Siamês,7.8,M,10.58,39.09,12.06,272.72,39.79,1.75,38.51,2.51,0,0,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0059,Felina,Maine Coon,10.3,F,9.84,36.23,15.7,217.7,53.19,0.59,27.16,3.27,0,0,1,1,0,0,1,0,1,1,Diabetes Mellitus
VET0060,Felina,Siamês,6.7,F,8.13,32.47,10.34,358.66,48.55,1.2,40.89,3.22,0,1,1,0,0,0,0,1,1,1,Diabetes Mellitus
VET0001,Felina,Persa,10.8,M,10.85,36.53,32.96,117.51,44.54,1.29,45.66,3.51,1,1,0,0,0,0,1,0,0,0,Doença Periodontal
VET0002,Felina,Persa,6.0,M,9.54,39.53,26.13,129.88,54.7,0.92,16.63,3.09,1,1,0,1,1,0,1,0,0,0,Doença Periodontal
VET0003,Felina,Labrador,15.1,M,12.26,38.12,15.53,86.1,38.12,1.33,33.74,3.62,1,1,1,0,0,0,0,0,0,0,Doença Periodontal
VET0004,Felina,Poodle,10.5,F,12.33,35.36,20.03,115.36,67.14,1.68,33.85,3.32,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0005,Felina,Poodle,18.2,M,15.39,35.68,14.15,141.34,59.64,0.97,63.2,2.66,0,1,1,1,0,0,1,0,0,0,Doença Periodontal
VET0006,Felina,Poodle,18.3,M,10.95,38.01,16.26,70.73,32.61,1.87,56.29,3.64,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0007,Felina,Poodle,5.3,M,13.32,33.3,18.46,91.24,28.11,1.71,58.63,3.58,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0008,Felina,Maine Coon,4.6,F,13.93,38.05,18.92,120.65,30.87,1.29,61.13,3.13,0,1,1,0,0,0,0,0,0,0,Doença Periodontal
VET0009,Felina,SRD,11.9,M,9.87,33.43,23.76,53.83,39.11,1.96,59.74,3.2,0,0,1,0,0,0,0,0,0,0,Doença Periodontal
VET0010,Felina,Persa,6.3,F,10.85,34.82,25.11,118.94,61.28,1.26,46.05,3.47,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0011,Felina,Maine Coon,9.5,F,11.24,37.37,17.8,140.39,45.74,1.6,52.64,3.55,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0012,Felina,Labrador,11.8,M,11.89,35.65,22.99,84.87,50.8,1.86,66.38,3.48,0,1,0,1,0,0,0,0,0,0,Doença Periodontal
VET0013,Felina,Siamês,5.4,F,13.75,34.05,40.16,111.85,45.48,1.0,30.3,2.52,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0014,Felina,Siamês,21.2,F,12.66,35.08,20.73,120.87,30.4,0.99,10.73,3.49,0,0,1,0,0,0,1,0,0,0,Doença Periodontal
VET0015,Felina,Maine Coon,16.0,M,9.78,37.47,23.66,82.76,45.75,1.25,59.3,2.91,0,1,1,1,0,0,0,0,0,0,Doença Periodontal
VET0016,Felina,Poodle,4.7,F,10.54,35.58,22.5,142.59,43.02,1.4,67.14,3.31,0,0,1,0,1,0,0,0,0,0,Doença Periodontal
VET0017,Felina,Maine Coon,20.4,F,11.52,41.19,13.48,139.49,48.96,1.65,40.06,2.88,1,0,1,0,0,0,1,0,0,0,Doença Periodontal
VET0018,Felina,Poodle,4.7,F,15.37,42.05,19.47,100.35,37.79,1.82,28.56,3.65,0,0,0,0,1,0,1,0,0,0,Doença Periodontal
VET0019,Felina,SRD,4.8,M,10.76,36.74,20.23,114.27,52.52,1.21,29.78,4.03,0,1,1,1,0,0,0,0,0,0,Doença Periodontal
VET0020,Felina,Persa,8.1,F,11.34,34.13,19.41,134.22,50.82,1.73,59.39,4.28,1,1,0,0,1,0,0,0,0,0,Doença Periodontal
VET0021,Felina,SRD,7.7,M,9.47,34.77,22.79,130.79,63.15,1.76,36.11,2.7,1,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0022,Felina,Maine Coon,7.2,M,10.25,37.44,14.46,128.35,32.36,1.91,59.87,3.96,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0023,Felina,Maine Coon,7.4,M,9.41,34.77,15.86,72.28,55.72,2.02,45.44,3.69,0,1,0,0,0,0,1,0,0,0,Doença Periodontal
VET0024,Felina,SRD,8.3,M,9.98,37.22,23.68,156.58,26.49,1.58,63.27,3.49,0,1,0,0,0,0,0,0,0,1,Doença Periodontal
VET0025,Felina,Persa,10.6,M,14.07,30.06,12.91,95.49,34.22,2.0,63.87,3.64,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0026,Felina,Siamês,2.8,M,11.83,34.04,22.93,134.38,68.18,1.26,58.16,4.14,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0027,Felina,SRD,9.2,M,11.6,32.09,24.09,98.78,55.25,1.32,34.33,3.39,0,0,1,0,0,0,0,0,0,0,Doença Periodontal
VET0028,Felina,SRD,11.9,F,10.5,41.6,9.59,99.7,58.38,1.31,27.04,3.69,0,1,0,0,0,0,1,0,0,0,Doença Periodontal
VET0029,Felina,Poodle,5.3,F,10.34,38.89,28.85,97.79,31.25,1.86,62.51,3.69,0,0,1,1,0,0,0,0,0,0,Doença Periodontal
VET0030,Felina,SRD,8.2,M,12.67,40.57,32.53,135.26,59.43,1.26,37.5,3.34,0,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0031,Felina,SRD,14.0,F,11.04,40.58,25.61,93.6,39.78,1.13,17.11,3.1,0,0,1,1,0,0,0,0,0,0,Doença Periodontal
VET0032,Felina,SRD,6.1,F,11.17,35.58,20.73,91.34,34.57,0.95,45.37,2.93,0,1,0,0,0,0,1,0,0,0,Doença Periodontal
VET0033,Felina,Siamês,2.2,M,13.69,40.8,31.82,123.79,31.34,1.31,55.06,3.28,0,0,1,0,0,0,0,0,0,0,Doença Periodontal
VET0034,Felina,Labrador,2.7,M,10.6,31.56,28.07,161.33,49.92,1.77,58.42,3.45,0,0,1,0,1,0,1,0,0,0,Doença Periodontal
VET0035,Felina,Siamês,11.7,F,12.65,39.0,11.29,88.45,56.07,1.38,38.64,3.29,0,1,0,0,0,0,1,0,0,0,Doença Periodontal
VET0036,Felina,Poodle,9.6,F,13.98,41.54,11.5,105.34,55.66,1.03,60.46,3.82,0,1,0,0,0,0,0,1,0,0,Doença Periodontal
VET0037,Felina,Siamês,7.9,F,13.4,39.47,18.3,101.21,47.49,1.47,36.47,3.45,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0038,Felina,Siamês,11.8,M,10.3,42.38,18.36,137.16,47.71,1.22,5.0,2.95,0,0,0,0,1,0,0,0,0,0,Doença Periodontal
VET0039,Felina,Persa,7.3,F,13.14,39.81,16.1,129.22,46.21,1.59,52.57,3.52,0,0,1,1,0,0,0,0,0,0,Doença Periodontal
VET0040,Felina,Maine Coon,10.7,F,13.02,42.09,12.91,101.75,32.41,0.8,44.34,3.51,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0041,Felina,Poodle,3.3,M,11.69,44.76,18.83,126.82,35.73,1.58,45.23,3.13,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0042,Felina,Labrador,6.7,F,13.59,38.97,27.37,110.48,39.35,1.2,21.73,3.26,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0043,Felina,SRD,9.1,M,11.45,37.11,28.57,93.91,46.78,1.72,34.89,3.13,0,0,1,0,0,0,1,0,0,0,Doença Periodontal
VET0044,Felina,Persa,7.3,F,10.62,35.78,11.94,148.5,60.52,1.52,44.82,2.95,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0045,Felina,Maine Coon,8.5,M,13.14,38.03,23.77,120.0,39.74,1.4,28.52,4.0,0,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0046,Felina,Siamês,10.2,F,11.24,33.85,19.35,98.94,41.15,1.62,48.37,3.8,0,0,0,0,0,0,0,1,1,0,Doença Periodontal
VET0047,Felina,Siamês,3.3,F,11.48,31.3,23.41,95.02,36.66,1.03,15.43,3.24,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0048,Felina,Siamês,3.3,F,13.64,36.43,12.77,134.37,62.04,1.24,46.94,3.15,0,1,1,1,0,0,0,0,0,0,Doença Periodontal
VET0049,Felina,SRD,14.6,F,14.42,38.0,20.01,142.16,48.38,1.79,39.31,3.69,1,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0050,Felina,Maine Coon,5.6,F,11.47,39.63,19.67,89.11,63.32,1.47,34.89,3.28,0,1,0,0,1,0,1,0,0,0,Doença Periodontal
VET0051,Felina,SRD,9.3,M,11.03,32.92,24.88,124.06,45.75,1.63,32.22,3.78,0,1,0,0,0,0,1,0,0,0,Doença Periodontal
VET0052,Felina,Poodle,7.2,F,11.01,35.69,17.39,121.46,56.68,1.18,61.81,3.46,1,1,0,1,0,0,1,0,0,1,Doença Periodontal
VET0053,Felina,Persa,8.0,F,12.73,40.13,21.16,99.16,81.11,1.88,59.0,3.26,0,0,1,0,0,0,0,0,0,0,Doença Periodontal
VET0054,Felina,Persa,6.7,M,12.02,35.02,32.24,122.19,37.59,1.36,46.27,3.36,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0001,Felina,Poodle,15.9,M,9.35,33.92,16.33,124.55,44.84,1.37,30.2,3.41,1,0,0,0,0,0,0,0,0,0,Otite
VET0002,Felina,Labrador,5.3,M,9.91,34.27,21.01,112.21,50.4,0.98,74.76,2.94,1,0,1,0,0,0,0,0,0,0,Otite
VET0003,Felina,Siamês,25.8,F,13.24,36.91,25.12,138.2,47.22,1.37,14.33,3.74,0,1,0,0,0,0,0,0,0,0,Otite
VET0004,Felina,SRD,21.5,M,12.54,35.76,15.02,122.97,46.81,1.4,60.36,3.76,0,1,0,0,0,1,1,0,0,0,Otite
VET0005,Felina,Persa,5.4,M,13.96,36.0,16.45,119.09,54.69,0.3,42.08,2.62,0,0,0,1,0,0,1,0,0,0,Otite
VET0006,Felina,Persa,10.4,F,11.18,36.67,4.76,93.27,64.69,1.28,48.4,3.11,0,1,0,0,0,0,0,0,0,0,Otite
VET0007,Felina,SRD,3.8,M,14.02,35.03,15.38,102.92,38.33,0.83,44.53,3.14,0,0,0,0,0,0,0,0,0,0,Otite
VET0008,Felina,Labrador,16.5,F,10.17,39.05,12.18,97.85,39.07,1.78,52.92,3.76,0,0,0,0,0,0,0,0,0,0,Otite
VET0009,Felina,Persa,8.6,F,10.5,34.54,21.32,91.45,48.42,1.9,27.28,2.96,1,1,0,0,0,1,1,0,0,0,Otite
VET0010,Felina,Persa,4.6,M,15.09,33.82,22.02,156.08,50.39,0.76,34.11,3.15,0,1,0,0,0,0,0,0,0,0,Otite
VET0011,Felina,Poodle,7.9,F,11.33,35.9,22.51,113.7,35.41,1.43,48.88,3.28,0,0,0,0,0,0,1,0,0,0,Otite
VET0012,Felina,SRD,6.3,F,14.05,37.83,33.04,134.93,42.52,0.43,46.22,3.54,0,1,0,0,0,0,1,0,0,0,Otite
VET0013,Felina,Poodle,7.5,F,12.44,35.14,22.03,115.94,55.46,1.58,37.09,3.5,0,0,0,0,0,0,0,0,0,0,Otite
VET0014,Felina,Maine Coon,7.2,M,12.18,36.33,18.25,132.73,58.44,1.59,63.49,3.47,1,1,0,0,0,0,0,0,0,0,Otite
VET0015,Felina,Labrador,11.7,F,13.93,33.64,21.11,103.38,42.62,1.67,33.3,3.58,0,0,0,0,0,0,1,0,0,0,Otite
VET0016,Felina,Poodle,4.2,F,14.62,34.1,18.11,102.43,40.75,1.09,49.5,3.34,1,1,0,1,0,0,1,0,0,0,Otite
VET0017,Felina,Siamês,15.5,M,14.06,33.05,17.34,128.52,54.23,1.11,62.45,3.23,1,1,0,0,0,1,0,0,0,0,Otite
VET0018,Felina,Siamês,13.0,M,9.15,32.66,7.77,111.88,68.01,1.94,50.65,3.71,0,1,1,0,0,0,1,0,0,0,Otite
VET0019,Felina,Labrador,11.2,M,12.88,33.82,18.89,132.84,49.46,1.44,53.91,3.49,1,0,0,0,0,0,1,0,0,0,Otite
VET0020,Felina,Labrador,8.7,F,12.49,32.98,19.02,75.46,61.0,1.56,47.05,3.99,1,0,1,1,0,0,1,0,0,0,Otite
VET0021,Felina,Poodle,15.0,M,13.88,37.76,29.73,106.35,52.04,0.69,37.5,2.89,0,1,0,0,0,0,0,0,0,0,Otite
VET0022,Felina,Maine Coon,8.9,F,7.93,35.57,10.51,134.53,55.53,1.25,18.14,3.52,0,1,0,0,0,0,0,0,0,0,Otite
VET0023,Felina,Siamês,4.1,F,14.38,33.05,12.36,158.68,38.12,2.05,59.64,3.88,0,0,0,0,0,0,0,0,0,0,Otite
VET0024,Felina,SRD,5.8,M,13.78,36.84,18.63,114.02,65.17,0.73,59.17,3.59,0,0,0,0,0,0,0,0,0,0,Otite
VET0025,Felina,SRD,15.4,M,12.26,34.1,10.58,106.54,63.6,1.19,47.69,3.78,1,1,0,0,0,0,1,0,0,0,Otite
VET0026,Felina,Siamês,8.1,M,10.28,42.38,22.62,99.41,36.65,0.55,40.25,2.85,0,0,0,0,0,0,1,0,0,0,Otite
VET0027,Felina,Siamês,9.8,M,14.15,32.38,32.84,107.24,36.5,1.74,36.57,3.54,1,1,0,1,0,0,0,0,0,0,Otite
VET0028,Felina,SRD,11.2,F,10.44,34.0,14.18,88.33,37.17,1.2,41.97,3.31,0,1,1,0,0,0,1,0,0,0,Otite
VET0029,Felina,Persa,20.4,F,10.9,32.96,15.15,123.5,55.15,1.46,46.1,3.81,0,1,0,0,0,0,1,1,0,0,Otite
VET0030,Felina,Persa,10.1,F,10.04,36.56,12.97,89.19,37.09,1.99,71.05,2.98,0,1,0,0,0,0,1,0,0,0,Otite
VET0031,Felina,Persa,5.7,M,9.76,33.59,18.53,86.77,33.0,1.45,29.2,3.35,0,1,0,0,0,0,0,0,0,0,Otite
VET0032,Felina,Siamês,4.7,M,13.39,35.55,22.79,125.64,33.89,1.61,27.77,3.49,0,1,0,0,0,0,0,1,0,0,Otite
VET0033,Felina,Labrador,2.9,M,9.66,39.03,20.15,129.13,29.34,1.53,34.97,2.84,0,1,1,0,0,0,1,0,0,0,Otite
VET0034,Felina,Maine Coon,11.7,M,13.52,41.14,16.63,146.37,37.61,0.74,46.69,3.99,0,0,1,0,0,0,0,0,0,0,Otite
VET0035,Felina,Siamês,6.0,M,12.36,33.99,28.73,111.27,36.83,0.75,45.9,3.3,1,1,0,0,0,0,0,0,0,0,Otite
VET0036,Felina,Persa,16.0,F,12.76,31.54,18.03,130.65,52.2,1.43,38.37,3.18,0,0,0,0,0,0,0,0,0,0,Otite
VET0037,Felina,Siamês,15.6,M,12.3,38.18,25.09,128.43,39.4,1.31,45.53,3.49,1,1,1,0,0,0,0,0,0,0,Otite
VET0038,Felina,Labrador,2.3,M,13.35,39.06,16.33,103.34,27.77,1.08,38.07,3.66,0,0,0,0,0,0,1,0,0,0,Otite
VET0039,Felina,Siamês,3.5,M,12.27,39.84,4.13,86.89,57.38,1.56,51.96,3.77,1,0,1,1,0,0,0,0,0,0,Otite
VET0040,Felina,SRD,7.7,M,13.22,32.14,27.28,74.47,29.54,1.33,48.78,3.57,0,1,0,0,0,0,0,0,0,0,Otite
VET0041,Felina,Persa,7.4,M,13.49,34.71,9.68,102.99,69.76,0.93,57.31,3.36,0,0,0,0,0,0,0,0,0,0,Otite
VET0042,Felina,Maine Coon,4.8,F,11.05,35.47,13.65,61.05,44.02,1.34,52.33,3.19,0,0,0,0,0,0,0,0,0,0,Otite
VET0043,Felina,Poodle,10.4,M,13.72,34.67,31.88,118.07,44.78,2.18,10.75,3.29,1,0,0,0,0,0,1,0,0,0,Otite
VET0044,Felina,Persa,15.2,M,12.64,35.78,19.39,120.93,33.98,1.54,45.52,3.28,0,0,0,0,0,0,1,0,0,0,Otite
VET0045,Felina,SRD,13.5,F,13.02,33.34,14.98,115.62,55.44,1.29,46.27,3.91,0,1,0,0,0,0,1,0,0,0,Otite
VET0046,Felina,Siamês,16.9,M,11.39,31.25,26.1,154.32,25.57,0.83,65.44,3.09,1,1,1,0,0,0,0,1,0,0,Otite
VET0047,Felina,Siamês,24.0,F,12.78,37.41,21.77,121.64,32.8,1.7,51.59,3.84,0,0,0,0,0,0,1,0,0,0,Otite
VET0048,Felina,Poodle,0.8,F,13.49,38.43,13.19,110.78,50.32,0.5,51.63,3.14,0,1,0,0,0,0,0,0,0,0,Otite
VET0001,Felina,Siamês,10.9,F,8.55,39.54,24.56,88.7,35.6,1.58,67.11,3.4,0,0,0,0,0,0,0,1,1,0,Dermatite
VET0002,Felina,Persa,4.4,M,14.78,33.09,15.8,119.63,50.8,1.68,53.58,3.69,0,0,0,1,0,0,0,1,0,0,Dermatite
VET0003,Felina,Persa,7.3,F,10.69,41.13,23.29,95.63,41.26,1.21,25.0,3.02,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0004,Felina,Labrador,7.0,M,11.16,32.96,12.15,83.33,51.72,0.2,27.48,3.97,1,1,0,0,0,0,0,0,0,0,Dermatite
VET0005,Felina,Labrador,3.4,M,14.15,39.08,19.59,123.39,38.65,0.88,52.12,3.35,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0006,Felina,SRD,2.4,F,12.95,36.04,11.49,75.36,58.72,0.96,50.29,3.58,0,0,1,0,0,0,1,1,0,0,Dermatite
VET0007,Felina,Maine Coon,5.6,M,13.92,34.26,16.68,87.24,43.17,1.54,32.16,3.57,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0008,Felina,Poodle,6.9,F,12.04,36.21,18.54,102.7,46.77,2.09,68.15,3.21,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0009,Felina,SRD,11.1,M,9.52,37.6,13.13,132.79,52.39,0.59,70.71,3.19,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0010,Felina,Siamês,10.3,F,11.5,37.33,23.68,120.28,25.73,2.02,56.27,3.52,1,1,0,0,0,0,0,1,0,0,Dermatite
VET0011,Felina,Siamês,11.8,M,12.59,38.46,9.08,93.03,40.92,1.58,82.25,3.85,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0012,Felina,Poodle,13.1,M,8.05,33.09,24.32,100.71,40.46,1.89,78.62,3.53,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0013,Felina,SRD,6.6,F,12.87,40.87,29.34,131.45,47.03,1.62,63.74,3.68,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0014,Felina,Maine Coon,14.0,M,11.92,37.0,16.48,113.51,56.73,1.25,46.3,3.27,0,1,0,0,1,0,1,1,0,0,Dermatite
VET0015,Felina,SRD,6.2,M,12.53,38.52,20.2,100.64,43.7,1.1,44.89,3.13,0,0,0,0,1,0,0,1,0,0,Dermatite
VET0016,Felina,Persa,4.6,M,10.04,43.23,11.31,131.85,26.0,1.09,36.84,2.99,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0017,Felina,SRD,3.0,F,12.77,31.23,10.82,157.63,47.24,1.55,48.57,4.22,0,0,0,1,0,0,1,1,0,0,Dermatite
VET0018,Felina,Poodle,7.6,F,12.06,38.72,21.91,119.41,63.82,1.8,38.2,3.26,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0019,Felina,SRD,13.0,M,12.8,36.04,24.79,149.34,29.96,2.39,21.63,3.18,1,0,0,0,1,0,1,1,0,0,Dermatite
VET0020,Felina,Labrador,7.4,M,12.49,35.82,10.34,80.42,30.28,1.22,42.88,3.9,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0021,Felina,Persa,9.9,M,9.63,35.98,11.55,124.18,56.31,1.19,43.42,2.99,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0022,Felina,SRD,7.0,F,8.92,34.4,14.57,73.6,48.6,1.36,34.92,3.36,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0023,Felina,SRD,4.9,F,11.92,35.71,18.22,112.02,33.29,1.5,8.12,3.57,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0024,Felina,SRD,8.4,M,14.63,34.2,21.08,124.64,49.0,1.31,39.56,3.37,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0025,Felina,Persa,10.4,F,10.91,40.58,20.45,137.46,32.32,1.11,46.41,3.87,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0026,Felina,Maine Coon,1.7,F,12.49,36.26,14.8,112.34,53.78,1.4,56.31,3.97,0,0,0,0,0,0,1,1,0,1,Dermatite
VET0027,Felina,Siamês,6.7,F,9.47,34.17,19.78,100.18,33.37,1.58,54.92,3.67,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0028,Felina,Persa,24.3,M,12.26,35.52,11.83,129.59,38.33,1.44,31.8,3.34,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0029,Felina,SRD,4.3,F,14.2,39.24,15.59,94.47,34.3,1.8,36.03,3.36,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0030,Felina,Persa,4.7,F,12.18,36.38,23.74,143.33,53.65,1.17,55.17,3.51,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0031,Felina,SRD,7.9,F,12.48,34.7,16.45,76.39,25.96,1.99,49.11,3.22,0,1,0,0,0,0,1,1,0,0,Dermatite
VET0032,Felina,Poodle,10.5,M,12.1,33.25,11.24,133.29,45.87,0.73,28.47,3.86,0,0,0,0,0,0,0,0,0,0,Dermatite
VET0033,Felina,Siamês,4.1,M,12.55,35.55,11.73,106.35,27.69,0.68,32.26,3.38,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0034,Felina,Labrador,3.4,M,12.53,42.6,14.26,115.55,45.65,1.39,66.43,3.29,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0035,Felina,Siamês,10.3,M,13.99,38.53,17.34,136.35,44.44,1.68,62.46,3.29,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0036,Felina,Maine Coon,6.3,M,10.7,32.47,12.46,96.64,37.09,0.99,52.88,2.68,1,0,0,0,0,0,1,1,0,1,Dermatite
VET0037,Felina,Poodle,5.5,F,10.52,33.07,16.86,109.29,36.88,1.28,35.97,3.9,1,0,0,0,0,0,0,0,0,0,Dermatite
VET0038,Felina,Poodle,13.3,M,12.64,39.99,13.03,106.18,61.18,1.24,71.29,3.23,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0039,Felina,Poodle,4.6,M,13.75,38.43,13.87,124.42,42.08,1.45,53.18,3.59,0,1,0,0,0,0,1,1,0,0,Dermatite
VET0040,Felina,Persa,4.6,M,10.35,44.76,11.83,106.22,42.86,1.36,66.37,3.58,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0041,Felina,Labrador,9.3,M,13.64,30.27,12.03,101.39,55.81,2.11,61.69,3.6,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0042,Felina,Siamês,11.5,M,13.24,37.24,7.45,115.6,44.79,0.71,58.42,3.28,0,1,0,0,0,0,1,1,0,0,Dermatite
VET0001,Felina,Maine Coon,11.1,F,11.48,37.14,14.81,97.76,53.11,1.04,51.12,2.92,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0002,Felina,Maine Coon,5.7,F,13.44,36.7,14.99,107.99,42.65,1.2,22.48,3.77,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0003,Felina,SRD,14.5,M,13.08,42.74,15.99,126.72,43.03,1.13,81.29,3.38,1,0,0,0,0,0,1,0,0,0,Obesidade
VET0004,Felina,Poodle,9.3,M,12.57,38.5,8.68,77.37,50.09,1.37,47.35,3.95,0,1,0,0,0,0,0,0,0,0,Obesidade
VET0005,Felina,Maine Coon,2.2,F,9.93,35.75,13.65,121.94,58.59,0.96,38.41,2.93,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0006,Felina,Persa,4.4,F,10.77,38.63,12.84,98.68,35.5,0.97,47.65,3.31,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0007,Felina,SRD,5.2,F,10.42,36.54,8.34,76.93,44.58,1.27,61.08,3.17,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0008,Felina,Maine Coon,14.0,F,13.84,38.36,11.6,128.36,50.09,0.9,45.05,3.39,1,0,1,0,0,0,0,0,0,0,Obesidade
VET0009,Felina,Maine Coon,14.4,F,10.43,38.56,13.65,108.12,46.97,1.08,28.07,4.25,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0010,Felina,Maine Coon,22.9,F,11.03,41.12,14.1,101.85,40.79,1.41,37.71,3.17,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0011,Felina,Poodle,6.3,F,14.01,34.46,12.92,121.96,36.42,1.16,51.5,2.12,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0012,Felina,Poodle,10.3,M,9.88,37.62,10.3,123.87,43.46,1.74,37.81,3.74,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0013,Felina,Maine Coon,4.6,M,9.1,38.74,11.12,95.38,62.43,1.64,48.28,3.05,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0014,Felina,Maine Coon,9.4,M,14.15,37.53,13.77,130.23,59.87,0.93,57.85,2.5,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0015,Felina,Persa,9.4,M,12.48,39.39,12.0,141.63,41.64,1.89,52.95,3.67,0,0,0,0,0,1,0,0,0,0,Obesidade
VET0016,Felina,Siamês,7.4,F,14.05,35.67,9.92,97.46,54.88,1.84,33.02,3.13,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0017,Felina,Labrador,11.2,F,11.91,43.55,19.08,117.73,45.81,1.59,27.32,3.5,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0018,Felina,Persa,7.6,F,10.5,35.46,7.27,98.59,28.93,2.31,53.15,3.05,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0019,Felina,Maine Coon,4.6,F,12.17,36.41,10.21,88.8,42.65,0.88,36.55,3.36,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0020,Felina,Maine Coon,9.7,M,13.28,36.26,11.93,122.42,45.43,1.5,27.69,3.52,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0021,Felina,Poodle,6.7,F,11.21,38.44,13.12,92.47,38.79,1.34,63.45,3.14,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0022,Felina,SRD,10.7,M,14.06,39.85,13.25,112.11,41.92,1.28,49.79,3.81,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0023,Felina,Persa,6.6,M,12.06,35.81,6.88,122.29,44.84,0.97,41.43,3.34,0,0,0,0,0,0,0,0,0,1,Obesidade
